year,quarter,tickersymbol,value,code
2018,3,NVL,28472873084288.0000,3100
2018,3,NVL,18373435460101.0000,4100
2018,3,NVL,9142859280000.0000,4110
2018,3,NVT,73452524260.0000,10
2018,3,NVT,32994695194.0000,21
2018,3,NVT,40427443680.0000,30
2018,3,NVT,11817765238.0000,70
2018,3,NVT,3503503565.0000,72
2018,3,NVT,8667162557.0000,1100
2018,3,NVT,115000000.0000,1200
2018,3,NVT,49315057226.0000,1300
2018,3,NVT,10787936092.0000,1400
2018,3,NVT,71862855804.0000,3100
2018,3,NVT,390742657811.0000,4100
2018,3,NVT,905000000000.0000,4110
2018,3,OCH,523767511244.0000,10
2018,3,OCH,248070562899.0000,21
2018,3,OCH,275483198149.0000,30
2018,3,OCH,81652903182.0000,70
2018,3,OCH,83373695170.0000,72
2018,3,OCH,240547298391.0000,1100
2018,3,OCH,103150093200.0000,1200
2018,3,OCH,997290426765.0000,1300
2018,3,OCH,248822694341.0000,1400
2018,3,OCH,1507074713705.0000,3100
2018,3,OCH,1287288571410.0000,4100
2018,3,OCH,2000000000000.0000,4110
2018,3,OGC,530047766272.0000,10
2018,3,OGC,250929616451.0000,21
2018,3,OGC,278904399625.0000,30
2018,3,OGC,65842196018.0000,70
2018,3,OGC,39979474541.0000,72
2018,3,OGC,266127147634.0000,1100
2018,3,OGC,162564243776.0000,1200
2018,3,OGC,1380475932754.0000,1300
2018,3,OGC,287776357428.0000,1400
2018,3,OGC,2430318073828.0000,3100
2018,3,OGC,883036611168.0000,4100
2018,3,OGC,3000000000000.0000,4110
2018,3,OIL,3159713645628.0000,1100
2018,3,OIL,3453365918899.0000,1200
2018,3,OIL,8346565692888.0000,1300
2018,3,OIL,2562277591020.0000,1400
2018,3,OIL,13342370947390.0000,3100
2018,3,OIL,10653944836952.0000,4100
2018,3,OIL,10342295000000.0000,4110
2018,3,ONE,81454579226.0000,10
2018,3,ONE,66807396894.0000,21
2018,3,ONE,14647182332.0000,30
2018,3,ONE,2204742882.0000,70
2018,3,ONE,2204742882.0000,72
2018,3,ONE,24397832994.0000,1100
2018,3,ONE,126226658972.0000,1300
2018,3,ONE,141124270275.0000,1400
2018,3,ONE,199188438951.0000,3100
2018,3,ONE,95698616215.0000,4100
2018,3,ONE,79603100000.0000,4110
2018,3,OPC,234835177094.0000,10
2018,3,OPC,143796539432.0000,21
2018,3,OPC,90442514054.0000,30
2018,3,OPC,22382681041.0000,70
2018,3,OPC,22932456280.0000,72
2018,3,OPC,98158069694.0000,1100
2018,3,OPC,68954572.0000,1200
2018,3,OPC,163382179885.0000,1300
2018,3,OPC,386813408074.0000,1400
2018,3,OPC,460526629939.0000,3100
2018,3,OPC,660450316218.0000,4100
2018,3,OPC,265772800000.0000,4110
2018,3,PAC,832318329651.0000,10
2018,3,PAC,633582265976.0000,21
2018,3,PAC,136009718626.0000,30
2018,3,PAC,49956962213.0000,70
2018,3,PAC,49956962213.0000,72
2018,3,PAC,151670531158.0000,1100
2018,3,PAC,620947812495.0000,1200
2018,3,PAC,287833876187.0000,1300
2018,3,PAC,620647973498.0000,1400
2018,3,PAC,1592705395831.0000,3100
2018,3,PAC,620199821490.0000,4100
2018,3,PAC,464717070000.0000,4110
2018,3,PAN,1902790690123.0000,10
2018,3,PAN,1565356992479.0000,21
2018,3,PAN,307206967984.0000,30
2018,3,PAN,80893683308.0000,70
2018,3,PAN,50986105696.0000,72
2018,3,PAN,2682696791297.0000,1100
2018,3,PAN,256416830036.0000,1200
2018,3,PAN,925932374180.0000,1300
2018,3,PAN,1628472957340.0000,1400
2018,3,PAN,2002667352711.0000,3100
2018,3,PAN,5476541158926.0000,4100
2018,3,PAN,1336016300000.0000,4110
2018,3,PAP,-2377715508.0000,70
2018,3,PAP,-2377715508.0000,72
2018,3,PAS,224482199949.0000,10
2018,3,PAS,216715432080.0000,21
2018,3,PAS,7766767869.0000,30
2018,3,PAS,1991154222.0000,70
2018,3,PAS,1991154222.0000,72
2018,3,PBC,215368510619.0000,10
2018,3,PBC,178679626782.0000,21
2018,3,PBC,36688883837.0000,30
2018,3,PBC,14284145377.0000,70
2018,3,PBC,14284145377.0000,72
2018,3,PBC,44471072052.0000,1100
2018,3,PBC,49200000000.0000,1200
2018,3,PBC,480851921010.0000,1300
2018,3,PBC,252864762699.0000,1400
2018,3,PBC,658712357347.0000,3100
2018,3,PBC,469600627351.0000,4100
2018,3,PBC,400000000000.0000,4110
2018,3,PBK,4254258213.0000,10
2018,3,PBK,3569148355.0000,21
2018,3,PBK,685109858.0000,30
2018,3,PBK,-186602914.0000,70
2018,3,PBK,-186602914.0000,72
2018,3,PBK,4874975260.0000,1100
2018,3,PBK,12052978212.0000,1300
2018,3,PBK,357772329.0000,1400
2018,3,PBK,13358430039.0000,3100
2018,3,PBK,75308230256.0000,4100
2018,3,PBK,86423000000.0000,4110
2018,3,PBP,42819543600.0000,10
2018,3,PBP,37220601312.0000,21
2018,3,PBP,5598942288.0000,30
2018,3,PBP,758932614.0000,70
2018,3,PBP,758932614.0000,72
2018,3,PBP,3234187144.0000,1100
2018,3,PBP,20751793328.0000,1300
2018,3,PBP,38040592620.0000,1400
2018,3,PBP,60934989365.0000,3100
2018,3,PBP,57312536307.0000,4100
2018,3,PBP,45709940000.0000,4110
2018,3,PBT,142415833028.0000,10
2018,3,PBT,134583878276.0000,21
2018,3,PBT,7831954752.0000,30
2018,3,PBT,3489512252.0000,70
2018,3,PBT,3489512252.0000,72
2018,3,PBT,27237669261.0000,1100
2018,3,PBT,2000000000.0000,1200
2018,3,PBT,98265639678.0000,1300
2018,3,PBT,15946722660.0000,1400
2018,3,PBT,72982493919.0000,3100
2018,3,PBT,185613208992.0000,4100
2018,3,PBT,175222845365.0000,4110
2018,3,PC1,1132352131640.0000,10
2018,3,PC1,905849995081.0000,21
2018,3,PC1,226502136559.0000,30
2018,3,PC1,137888584944.0000,70
2018,3,PC1,131009217585.0000,72
2018,3,PC1,524232425478.0000,1100
2018,3,PC1,50000000000.0000,1200
2018,3,PC1,1546405083830.0000,1300
2018,3,PC1,877788917756.0000,1400
2018,3,PC1,1672817241620.0000,3100
2018,3,PC1,3221289527216.0000,4100
2018,3,PC1,1327702940000.0000,4110
2018,3,PCE,599023171401.0000,10
2018,3,PCE,575212746680.0000,21
2018,3,PCE,17389475596.0000,30
2018,3,PCE,2663326220.0000,70
2018,3,PCE,2663326220.0000,72
2018,3,PCE,7281631585.0000,1100
2018,3,PCE,95000000000.0000,1200
2018,3,PCE,108123171482.0000,1300
2018,3,PCE,33438724941.0000,1400
2018,3,PCE,127021884977.0000,3100
2018,3,PCE,159360151368.0000,4100
2018,3,PCE,100000000000.0000,4110
2018,3,PCF,75304616497.0000,10
2018,3,PCF,71875588124.0000,21
2018,3,PCF,3429028373.0000,30
2018,3,PCF,113096082.0000,70
2018,3,PCF,113096082.0000,72
2018,3,PCF,13101531047.0000,1100
2018,3,PCF,12034757328.0000,1300
2018,3,PCF,2675861195.0000,1400
2018,3,PCF,53190794363.0000,3100
2018,3,PCF,22684778167.0000,4100
2018,3,PCF,30000000000.0000,4110
2018,3,PCG,86134786556.0000,10
2018,3,PCG,79756608093.0000,21
2018,3,PCG,6197168355.0000,30
2018,3,PCG,-718374229.0000,70
2018,3,PCG,-718374229.0000,72
2018,3,PCG,41715146862.0000,1100
2018,3,PCG,48844434532.0000,1200
2018,3,PCG,83856770818.0000,1300
2018,3,PCG,27131600367.0000,1400
2018,3,PCG,42976372349.0000,3100
2018,3,PCG,206011889417.0000,4100
2018,3,PCG,188700000000.0000,4110
2018,3,PCM,26444032503.0000,10
2018,3,PCM,20838558439.0000,21
2018,3,PCM,5605474064.0000,30
2018,3,PCM,122297184.0000,70
2018,3,PCM,122297184.0000,72
2018,3,PCM,6420164955.0000,1100
2018,3,PCM,28137427451.0000,1300
2018,3,PCM,26902181123.0000,1400
2018,3,PCM,21553900678.0000,3100
2018,3,PCM,63135237601.0000,4100
2018,3,PCM,40000000000.0000,4110
2018,3,PCN,4818639673.0000,10
2018,3,PCN,4294660372.0000,21
2018,3,PCN,490489781.0000,30
2018,3,PCN,-1625407933.0000,70
2018,3,PCN,-1625407933.0000,72
2018,3,PCN,3152571649.0000,1100
2018,3,PCN,5786477535.0000,1300
2018,3,PCN,11921803942.0000,1400
2018,3,PCN,7138425514.0000,3100
2018,3,PCN,20418480764.0000,4100
2018,3,PCN,39245500000.0000,4110
2018,3,PCT,92829037635.0000,10
2018,3,PCT,84341980215.0000,21
2018,3,PCT,8487057420.0000,30
2018,3,PCT,5749381081.0000,70
2018,3,PCT,5749381081.0000,72
2018,3,PCT,14117494338.0000,1100
2018,3,PCT,49972677617.0000,1200
2018,3,PCT,100699403815.0000,1300
2018,3,PCT,138136563.0000,1400
2018,3,PCT,17642332043.0000,3100
2018,3,PCT,234065043893.0000,4100
2018,3,PCT,230000000000.0000,4110
2018,3,PDB,104370911105.0000,10
2018,3,PDB,93930339180.0000,21
2018,3,PDB,10436590106.0000,30
2018,3,PDB,4051209752.0000,70
2018,3,PDB,3994435855.0000,72
2018,3,PDB,11601441128.0000,1100
2018,3,PDB,16600000.0000,1200
2018,3,PDB,158459371214.0000,1300
2018,3,PDB,22568555082.0000,1400
2018,3,PDB,129562290606.0000,3100
2018,3,PDB,131372589319.0000,4100
2018,3,PDB,89099810000.0000,4110
2018,3,PDC,10593573719.0000,10
2018,3,PDC,4522339682.0000,21
2018,3,PDC,6071234037.0000,30
2018,3,PDC,1325607515.0000,70
2018,3,PDC,1325607515.0000,72
2018,3,PDC,15847144579.0000,1100
2018,3,PDC,74094670059.0000,1300
2018,3,PDC,19375009493.0000,1400
2018,3,PDC,141328033956.0000,3100
2018,3,PDC,151068053256.0000,4100
2018,3,PDC,150000000000.0000,4110
2018,3,PDN,165032548596.0000,10
2018,3,PDN,110921419414.0000,21
2018,3,PDN,54111129182.0000,30
2018,3,PDN,32779274659.0000,70
2018,3,PDN,32779274659.0000,72
2018,3,PDN,215631108604.0000,1100
2018,3,PDN,93230201452.0000,1300
2018,3,PDN,388432616.0000,1400
2018,3,PDN,268441457202.0000,3100
2018,3,PDN,458039609274.0000,4100
2018,3,PDN,123479870000.0000,4110
2018,3,PDR,4845710453.0000,10
2018,3,PDR,2406146535.0000,21
2018,3,PDR,2439563918.0000,30
2018,3,PDR,104832827121.0000,70
2018,3,PDR,104832827121.0000,72
2018,3,PDR,44157150630.0000,1100
2018,3,PDR,1620423393664.0000,1300
2018,3,PDR,6561816578178.0000,1400
2018,3,PDR,1428488270603.0000,3100
2018,3,PDR,3214290012395.0000,4100
2018,3,PDR,2663890070000.0000,4110
2018,3,PDV,118788308816.0000,10
2018,3,PDV,125257310271.0000,21
2018,3,PDV,-6469001455.0000,30
2018,3,PDV,-11090963707.0000,70
2018,3,PDV,-11090963707.0000,72
2018,3,PDV,43885235590.0000,1100
2018,3,PDV,400000000.0000,1200
2018,3,PDV,43456908097.0000,1300
2018,3,PDV,8115414660.0000,1400
2018,3,PDV,149277711036.0000,3100
2018,3,PDV,201327196780.0000,4100
2018,3,PDV,200000000000.0000,4110
2018,3,PEN,52342346504.0000,10
2018,3,PEN,49621301706.0000,21
2018,3,PEN,2721044798.0000,30
2018,3,PEN,-283523025.0000,70
2018,3,PEN,-283523025.0000,72
2018,3,PEN,13584515322.0000,1100
2018,3,PEN,59114423200.0000,1200
2018,3,PEN,178066319379.0000,1300
2018,3,PEN,53944283981.0000,1400
2018,3,PEN,253669437309.0000,3100
2018,3,PEN,72512509931.0000,4100
2018,3,PEN,50000000000.0000,4110
2018,3,PET,3241801684557.0000,10
2018,3,PET,3025526957700.0000,21
2018,3,PET,173453824982.0000,30
2018,3,PET,36766043484.0000,70
2018,3,PET,28289759110.0000,72
2018,3,PET,1341906762494.0000,1100
2018,3,PET,2105395048725.0000,1300
2018,3,PET,1053999174956.0000,1400
2018,3,PET,4302011767357.0000,3100
2018,3,PET,1648705181249.0000,4100
2018,3,PET,866001240000.0000,4110
2018,3,PFL,11442121545.0000,10
2018,3,PFL,15087832487.0000,21
2018,3,PFL,-3645710942.0000,30
2018,3,PFL,-5936405099.0000,70
2018,3,PFL,-5936405099.0000,72
2018,3,PFL,2281816645.0000,1100
2018,3,PFL,7280780000.0000,1200
2018,3,PFL,92237558376.0000,1300
2018,3,PFL,84409622245.0000,1400
2018,3,PFL,214879820972.0000,3100
2018,3,PFL,331534922578.0000,4100
2018,3,PFL,500000000000.0000,4110
2018,3,PGC,877540867731.0000,10
2018,3,PGC,706646585389.0000,21
2018,3,PGC,163679497191.0000,30
2018,3,PGC,40054659087.0000,70
2018,3,PGC,38593173462.0000,72
2018,3,PGC,71742274026.0000,1100
2018,3,PGC,751750000000.0000,1200
2018,3,PGC,368896550702.0000,1300
2018,3,PGC,128847802198.0000,1400
2018,3,PGC,1146043983293.0000,3100
2018,3,PGC,820211478767.0000,4100
2018,3,PGC,603426380000.0000,4110
2018,3,PGD,2222551225670.0000,10
2018,3,PGD,2019023852039.0000,21
2018,3,PGD,203527373631.0000,30
2018,3,PGD,54530823725.0000,70
2018,3,PGD,54530823725.0000,72
2018,3,PGD,1553243053538.0000,1100
2018,3,PGD,761555404159.0000,1300
2018,3,PGD,35793141463.0000,1400
2018,3,PGD,1807431004268.0000,3100
2018,3,PGD,1327056456710.0000,4100
2018,3,PGD,899990250000.0000,4110
2018,3,PGN,20526054388.0000,10
2018,3,PGN,18468594952.0000,21
2018,3,PGN,2057459436.0000,30
2018,3,PGN,738763601.0000,70
2018,3,PGN,738763601.0000,72
2018,3,PGS,1871839641964.0000,10
2018,3,PGS,1469867673536.0000,21
2018,3,PGS,313791960093.0000,30
2018,3,PGS,30836208328.0000,70
2018,3,PGS,30836208328.0000,72
2018,3,PGS,293004083101.0000,1100
2018,3,PGS,7654000000.0000,1200
2018,3,PGS,701239347761.0000,1300
2018,3,PGS,123382904905.0000,1400
2018,3,PGS,1316957586144.0000,3100
2018,3,PGS,979577174964.0000,4100
2018,3,PGS,500000000000.0000,4110
2018,3,PGT,751316327.0000,10
2018,3,PGT,1024843083.0000,21
2018,3,PGT,-273526756.0000,30
2018,3,PGT,-1799239448.0000,70
2018,3,PGT,-1799239448.0000,72
2018,3,PGT,53063483530.0000,1100
2018,3,PGT,29618481143.0000,1300
2018,3,PGT,43910163.0000,1400
2018,3,PGT,25798665110.0000,3100
2018,3,PGT,59891164079.0000,4100
2018,3,PGT,92418010000.0000,4110
2018,3,PGV,8961832942505.0000,10
2018,3,PGV,8146273895692.0000,21
2018,3,PGV,815559046813.0000,30
2018,3,PGV,-153863914801.0000,70
2018,3,PGV,-148268834403.0000,72
2018,3,PHC,630031957193.0000,10
2018,3,PHC,579294532729.0000,21
2018,3,PHC,50737424464.0000,30
2018,3,PHC,11140201171.0000,70
2018,3,PHC,10949444929.0000,72
2018,3,PHC,118131019199.0000,1100
2018,3,PHC,82815533188.0000,1200
2018,3,PHC,803190598170.0000,1300
2018,3,PHC,937248885831.0000,1400
2018,3,PHC,1567861394878.0000,3100
2018,3,PHC,369251592247.0000,4100
2018,3,PHC,208999560000.0000,4110
2018,3,PHH,777306287.0000,10
2018,3,PHH,754155182.0000,21
2018,3,PHH,23151105.0000,30
2018,3,PHH,-5125927328.0000,70
2018,3,PHH,-5329820049.0000,72
2018,3,PHH,35677970051.0000,1100
2018,3,PHH,259113904589.0000,1300
2018,3,PHH,483545415933.0000,1400
2018,3,PHH,528997977020.0000,3100
2018,3,PHH,298086248427.0000,4100
2018,3,PHH,200000000000.0000,4110
2018,3,PHN,98853035705.0000,10
2018,3,PHN,79433268028.0000,21
2018,3,PHN,15601237295.0000,30
2018,3,PHN,5144762884.0000,70
2018,3,PHN,5144762884.0000,72
2018,3,PHN,13769420574.0000,1100
2018,3,PHN,24867398201.0000,1300
2018,3,PHN,49221368313.0000,1400
2018,3,PHN,36301315658.0000,3100
2018,3,PHN,96893379970.0000,4100
2018,3,PHN,72539110000.0000,4110
2018,3,PHP,508004344406.0000,10
2018,3,PHP,341937468738.0000,21
2018,3,PHP,166066875668.0000,30
2018,3,PHP,178209342405.0000,70
2018,3,PHP,141798596044.0000,72
2018,3,PHP,448749097059.0000,1100
2018,3,PHP,1347164240263.0000,1200
2018,3,PHP,253999757276.0000,1300
2018,3,PHP,49579101692.0000,1400
2018,3,PHP,483102243859.0000,3100
2018,3,PHP,4182701261672.0000,4100
2018,3,PHP,3269600000000.0000,4110
2018,3,PHR,352861294914.0000,10
2018,3,PHR,279124247644.0000,21
2018,3,PHR,71995352934.0000,30
2018,3,PHR,177298061407.0000,70
2018,3,PHR,173712048344.0000,72
2018,3,PHR,317080773568.0000,1100
2018,3,PHR,265306090252.0000,1200
2018,3,PHR,173743449522.0000,1300
2018,3,PHR,324663471461.0000,1400
2018,3,PHR,500341161714.0000,3100
2018,3,PHR,2743158442148.0000,4100
2018,3,PHR,1354991980000.0000,4110
2018,3,PIA,21776873219.0000,10
2018,3,PIA,9398845368.0000,21
2018,3,PIA,12378027851.0000,30
2018,3,PIA,3581960647.0000,70
2018,3,PIA,3581960647.0000,72
2018,3,PIA,35208899054.0000,1100
2018,3,PIA,32742630851.0000,1300
2018,3,PIA,17866619304.0000,1400
2018,3,PIA,38665463518.0000,3100
2018,3,PIA,54237837254.0000,4100
2018,3,PIA,39000000000.0000,4110
2018,3,PIC,17036069444.0000,10
2018,3,PIC,10842283980.0000,21
2018,3,PIC,6193785464.0000,30
2018,3,PIC,3859280.0000,70
2018,3,PIC,3859280.0000,72
2018,3,PIC,12215963148.0000,1100
2018,3,PIC,10176655995.0000,1300
2018,3,PIC,503241947.0000,1400
2018,3,PIC,49611050853.0000,3100
2018,3,PIC,340544729030.0000,4100
2018,3,PIC,303110660000.0000,4110
2018,3,PIS,141531239484.0000,10
2018,3,PIS,120848152478.0000,21
2018,3,PIS,20683087006.0000,30
2018,3,PIS,8255822639.0000,70
2018,3,PIS,6231055438.0000,72
2018,3,PIS,10428115711.0000,1100
2018,3,PIS,17450000000.0000,1200
2018,3,PIS,58838660841.0000,1300
2018,3,PIS,91348557011.0000,1400
2018,3,PIS,110848147884.0000,3100
2018,3,PIS,359804885217.0000,4100
2018,3,PIS,275000000000.0000,4110
2018,3,PIT,395156012828.0000,10
2018,3,PIT,384211020111.0000,21
2018,3,PIT,10118061023.0000,30
2018,3,PIT,-14637813804.0000,70
2018,3,PIT,-14637813804.0000,72
2018,3,PIT,6807412146.0000,1100
2018,3,PIT,130000000.0000,1200
2018,3,PIT,151117664899.0000,1300
2018,3,PIT,133144277161.0000,1400
2018,3,PIT,340949765801.0000,3100
2018,3,PIT,119232597298.0000,4100
2018,3,PIT,151993450000.0000,4110
2018,3,PIV,-1415862464.0000,70
2018,3,PIV,-1415862464.0000,72
2018,3,PIV,2374509777.0000,1100
2018,3,PIV,376480335201.0000,1300
2018,3,PIV,6465133682.0000,1400
2018,3,PIV,256565699538.0000,3100
2018,3,PIV,181505440162.0000,4100
2018,3,PIV,173249420000.0000,4110
2018,3,PJC,274146276411.0000,10
2018,3,PJC,259297700210.0000,21
2018,3,PJC,14848576201.0000,30
2018,3,PJC,5528042780.0000,70
2018,3,PJC,5528042780.0000,72
2018,3,PJC,3696458606.0000,1100
2018,3,PJC,214394000.0000,1200
2018,3,PJC,44098157420.0000,1300
2018,3,PJC,11926429512.0000,1400
2018,3,PJC,102451704675.0000,3100
2018,3,PJC,100224774152.0000,4100
2018,3,PJC,58615560000.0000,4110
2018,3,PJT,156085606623.0000,10
2018,3,PJT,137036338153.0000,21
2018,3,PJT,19049268470.0000,30
2018,3,PJT,7918557663.0000,70
2018,3,PJT,7918557663.0000,72
2018,3,PJT,52868348332.0000,1100
2018,3,PJT,27090471908.0000,1300
2018,3,PJT,29483225529.0000,1400
2018,3,PJT,68684757250.0000,3100
2018,3,PJT,210840457971.0000,4100
2018,3,PJT,153604780000.0000,4110
2018,3,PLC,1280447676834.0000,10
2018,3,PLC,1100232018405.0000,21
2018,3,PLC,180215658429.0000,30
2018,3,PLC,27150571382.0000,70
2018,3,PLC,27150571382.0000,72
2018,3,PLC,484389947859.0000,1100
2018,3,PLC,118974000000.0000,1200
2018,3,PLC,1520724268899.0000,1300
2018,3,PLC,1015974954085.0000,1400
2018,3,PLC,2830697029017.0000,3100
2018,3,PLC,1287914843367.0000,4100
2018,3,PLC,807988390000.0000,4110
2018,3,PLP,109422063423.0000,10
2018,3,PLP,88050424635.0000,21
2018,3,PLP,21291398788.0000,30
2018,3,PLP,8861907969.0000,70
2018,3,PLP,8861907969.0000,72
2018,3,PLP,292657340.0000,1100
2018,3,PLP,32820000000.0000,1200
2018,3,PLP,152165925854.0000,1300
2018,3,PLP,171140022814.0000,1400
2018,3,PLP,257425544314.0000,3100
2018,3,PLP,241025959323.0000,4100
2018,3,PLP,150000000000.0000,4110
2018,3,PLX,46183418228556.0000,10
2018,3,PLX,42848885866274.0000,21
2018,3,PLX,3326249607365.0000,30
2018,3,PLX,890546257526.0000,70
2018,3,PLX,805404783785.0000,72
2018,3,PLX,9904293659601.0000,1100
2018,3,PLX,5916203472600.0000,1200
2018,3,PLX,10215291273459.0000,1300
2018,3,PLX,13528710922603.0000,1400
2018,3,PLX,37769149312265.0000,3100
2018,3,PLX,22312749206011.0000,4100
2018,3,PLX,12938780810000.0000,4110
2018,3,PMB,342666527710.0000,10
2018,3,PMB,327685819308.0000,21
2018,3,PMB,13674308402.0000,30
2018,3,PMB,2835031856.0000,70
2018,3,PMB,2835031856.0000,72
2018,3,PMB,114747426884.0000,1100
2018,3,PMB,34829591701.0000,1300
2018,3,PMB,5668159690.0000,1400
2018,3,PMB,32661335996.0000,3100
2018,3,PMB,147603852653.0000,4100
2018,3,PMB,120000000000.0000,4110
2018,3,PMC,112872334992.0000,10
2018,3,PMC,69267340277.0000,21
2018,3,PMC,43555268586.0000,30
2018,3,PMC,18047820022.0000,70
2018,3,PMC,18047820022.0000,72
2018,3,PMC,146838696561.0000,1100
2018,3,PMC,43953166021.0000,1300
2018,3,PMC,91858354405.0000,1400
2018,3,PMC,50926037723.0000,3100
2018,3,PMC,285703694863.0000,4100
2018,3,PMC,93325730000.0000,4110
2018,3,PME,404668652987.0000,10
2018,3,PME,211298281171.0000,21
2018,3,PME,191326784980.0000,30
2018,3,PME,70899817275.0000,70
2018,3,PME,70899817275.0000,72
2018,3,PME,46992925286.0000,1100
2018,3,PME,520000000000.0000,1200
2018,3,PME,680842087704.0000,1300
2018,3,PME,408488885253.0000,1400
2018,3,PME,317608052167.0000,3100
2018,3,PME,1704169279544.0000,4100
2018,3,PME,750116250000.0000,4110
2018,3,PMG,371556632489.0000,10
2018,3,PMG,291261533949.0000,21
2018,3,PMG,71062794918.0000,30
2018,3,PMG,28493889024.0000,70
2018,3,PMG,25683002024.0000,72
2018,3,PMG,38693650213.0000,1100
2018,3,PMG,303534321763.0000,1300
2018,3,PMG,38845993295.0000,1400
2018,3,PMG,602723834377.0000,3100
2018,3,PMG,581431214283.0000,4100
2018,3,PMG,379498470000.0000,4110
2018,3,PMP,114530820174.0000,10
2018,3,PMP,100523740382.0000,21
2018,3,PMP,14007079792.0000,30
2018,3,PMP,2004296257.0000,70
2018,3,PMP,2004296257.0000,72
2018,3,PMP,5932211432.0000,1100
2018,3,PMP,71249885475.0000,1300
2018,3,PMP,71739433539.0000,1400
2018,3,PMP,146564806653.0000,3100
2018,3,PMP,63665221152.0000,4100
2018,3,PMP,42000000000.0000,4110
2018,3,PMS,227507243372.0000,10
2018,3,PMS,209411833697.0000,21
2018,3,PMS,18095409675.0000,30
2018,3,PMS,2394196848.0000,70
2018,3,PMS,2394196848.0000,72
2018,3,PMS,29428558367.0000,1100
2018,3,PMS,41257914.0000,1200
2018,3,PMS,78281977161.0000,1300
2018,3,PMS,64233085838.0000,1400
2018,3,PMS,190140965221.0000,3100
2018,3,PMS,146456309612.0000,4100
2018,3,PMS,72276620000.0000,4110
2018,3,PMT,73836445990.0000,10
2018,3,PMT,68901567754.0000,21
2018,3,PMT,4934878236.0000,30
2018,3,PMT,-1113616668.0000,70
2018,3,PMT,-1113616668.0000,72
2018,3,PMT,4828017337.0000,1100
2018,3,PMT,661846956.0000,1200
2018,3,PMT,94990723225.0000,1300
2018,3,PMT,65735517097.0000,1400
2018,3,PMT,114097289091.0000,3100
2018,3,PMT,78342439928.0000,4100
2018,3,PMT,50000000000.0000,4110
2018,3,PNC,205159525565.0000,10
2018,3,PNC,124951990769.0000,21
2018,3,PNC,75367902657.0000,30
2018,3,PNC,137644061449.0000,70
2018,3,PNC,137644061449.0000,72
2018,3,PNC,78847874824.0000,1100
2018,3,PNC,33156984185.0000,1300
2018,3,PNC,240741278145.0000,1400
2018,3,PNC,297082400482.0000,3100
2018,3,PNC,174071692929.0000,4100
2018,3,PNC,110402410000.0000,4110
2018,3,PNJ,3178369955454.0000,10
2018,3,PNJ,2550829399062.0000,21
2018,3,PNJ,600019811312.0000,30
2018,3,PNJ,177687880949.0000,70
2018,3,PNJ,177687880949.0000,72
2018,3,PNJ,117587302131.0000,1100
2018,3,PNJ,171250035910.0000,1300
2018,3,PNJ,4124177973673.0000,1400
2018,3,PNJ,2072792761269.0000,3100
2018,3,PNJ,3382261329245.0000,4100
2018,3,PNJ,1621393240000.0000,4110
2018,3,PNP,82341119111.0000,10
2018,3,PNP,59925968368.0000,21
2018,3,PNP,22415150743.0000,30
2018,3,PNP,11722560815.0000,70
2018,3,PNP,11722560815.0000,72
2018,3,POM,3470070730707.0000,10
2018,3,POM,3354020469799.0000,21
2018,3,POM,116024944308.0000,30
2018,3,POM,27134705532.0000,70
2018,3,POM,27080518244.0000,72
2018,3,POM,182205292614.0000,1100
2018,3,POM,3114339257516.0000,1300
2018,3,POM,1511726292312.0000,1400
2018,3,POM,3981910647315.0000,3100
2018,3,POM,3779066892573.0000,4100
2018,3,POM,1874499510000.0000,4110
2018,3,POS,241865029201.0000,10
2018,3,POS,235698153299.0000,21
2018,3,POS,6166875902.0000,30
2018,3,POS,7366785495.0000,70
2018,3,POS,7366785495.0000,72
2018,3,POS,120041739114.0000,1100
2018,3,POS,509470000000.0000,1200
